#use gameland;
#﻿INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("#killallzombies", 36.56, 42, "Shooter", "Nov 12, 2014");
#INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("10 Second Ninja X", 209.38, 11, "Platform", "Jul 19, 2016");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Blue Rider", 138.54, 21, "Shooter", "Mar 10, 2017");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Blues and Bullets", 214.50, 10, "Action-adventure", "Apr 20, 2016");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Boiling Bolt", 23.75, 37, "Shoot 'em up", "Dec 5, 2017");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Bokosuka Wars II", 139.20, 49, "Strategy", "Nov 10, 2016");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Bomber Crew", 211.42, 8, "Simulation, strategy", "2018");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("The Book of Unwritten Tales 2", 222.91, 9, "Adventure", "Sep 18, 2015");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Borderlands: The Handsome Collection", 135.88, 11, "First-person shooter", "May 14, 2015");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Bound", 132.08, 42, "3D platform, art", "Aug 16, 2016");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Bound by Flame", 88.48, 21, "Action RPG", "May 7, 2014");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Boundless", 46.75, 30, "Sandbox", "Sep 11, 2018");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Brawl", 247.14, 26, "Action, party", "Apr 28, 2015");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Brawlout", 12.98, 28, "Fighting", "Aug 21, 2018");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("The Bridge", 134.15, 19, "Puzzle", "Aug 18, 2015");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Bridge Constructor", 61.53, 1, "Simulation", "Jun 16, 2017");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Bridge Constructor Portal", 96.95, 6, "Simulation", "Feb 28, 2018");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Bridge Constructor Stunts", 153.36, 33, "Simulation", "Mar 27, 2018");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Broforce", 117.78, 30, "Platform, run and gun", "Mar 2, 2016");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Broken Age: The Complete Adventure", 142.76, 60, "Point-and-click adventure", "Apr 29, 2015");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Broken Sword 5", 167.57, 53, "Point-and-click adventure", "Sep 4, 2015");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Brothers: A Tale of Two Sons", 26.54, 34, "Puzzle, adventure", "Aug 12, 2015");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Brutal", 52.51, 56, "Action RPG", "Oct 20, 2016");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Bubsy: The Woolies Strike Back", 166.07, 18, "Platform", "Oct 31, 2017");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("The Bug Butcher", 39.80, 18, "Action", "Oct 18, 2016");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("BugsBox", 116.43, 2, "Action, puzzle", "May 16, 2017");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Bulletstorm: Full Clip Edition", 162.37, 44, "First-person shooter", "Apr 7, 2017");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Burnout Paradise Remastered", 155.57, 40, "Racing", "Mar 15, 2018");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Bush Hockey League", 236.09, 57, "Sport", "Mar 28, 2017");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Butcher", 181.75, 37, "Shooter", "May 9, 2017");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Caladrius Blaze", 70.42, 10, "Shoot 'em up", "Aug 9, 2016");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("The Caligula Effect: Overdose", 15.30, 16, "RPG", "May 17, 2018");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Call of Cthulhu", 173.46, 58, "Adventure, horror", "Oct 30, 2018");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Call of Duty: Advanced Warfare", 106.30, 40, "First-person shooter", "Nov 13, 2014");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Call of Duty: Black Ops III", 165.00, 29, "First-person shooter", "Nov 6, 2015");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Call of Duty: Black Ops IIII", 57.20, 29, "First-person shooter", "Oct 12, 2018");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Call of Duty: Ghosts", 127.92, 12, "First-person shooter", "Feb 22, 2014");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Call of Duty: Infinite Warfare", 76.81, 15, "First-person shooter", "Nov 4, 2016");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Call of Duty: Modern Warfare Remastered", 18.21, 43, "First-person shooter", "Nov 4, 2016");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Call of Duty: WWII", 72.03, 29, "First-person shooter", "Nov 3, 2017");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Calvino Noir", 96.37, 0, "Adventure", "Aug 25, 2015");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Candlelight", 228.91, 58, "Platform", "Mar 15, 2016");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Candleman", 183.65, 10, "Puzzle", "2018");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Cannon Brawl", 105.31, 22, "2D, action, strategy", "Aug 2, 2016");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Capsule Force", 141.73, 12, "Action", "Jul 23, 2015");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Carmageddon: Max Damage", 116.59, 50, "Vehicular combat", "Jul 8, 2016");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Cars 3: Driven to Win", 191.76, 7, "Racing", "Jul 20, 2017");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Car Mechanic Simulator 2018", 100.42, 59, "Simulation", "TBA");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Cartoon Network: Battle Crashers", 174.98, 7, "Beat em up", "Nov 8, 2016");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Casey Powell Lacrosse 16", 109.56, 30, "Sport", "Mar 9, 2016");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("The Castle Game", 160.04, 26, "Tower defense", "Aug 5, 2015");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Castles", 191.99, 42, "Puzzle", "Jun 29, 2016");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("CastleStorm: Definitive Edition", 244.07, 34, "Strategy", "Mar 11, 2015");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Catherine: Full Body", 21.70, 47, "Puzzle-platform", "2019");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Catlateral Damage", 40.34, 49, "Simulation", "Oct 13, 2016");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Cat Quest", 85.53, 14, "RPG", "Nov 27, 2017");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Cel Damage HD", 242.54, 40, "Racing", "May 14, 2014");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Celeste", 197.83, 33, "Platform", "Jan 25, 2018");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Chambara", 109.71, 15, "Action", "Jul 26, 2016");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Chaos;Child", 102.17, 42, "Visual novel", "Jun 25, 2015");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Chaos Code: New Sign of Catastrophe", 148.63, 14, "Fighting", "Mar 15, 2017");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Chaos on Deponia", 29.47, 25, "Point-and-click adventure", "Dec 6, 2017");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Chariot", 134.15, 49, "Adventure, platform", "Mar 25, 2015");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Chasm", 79.40, 42, "RPG, platform", "2018");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Check-in, Knock-out", 57.13, 7, "Fighting, platform", "2018");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Chess Ultra", 184.49, 10, "Chess", "Jun 21, 2017");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Child of Light", 89.45, 4, "RPG", "May 1, 2014");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Children of Morta", 235.16, 55, "Hack and slash", "TBA");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Children of Zodiarcs", 33.13, 35, "Tactical RPG", "Jul 18, 2017");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Chimparty", 226.64, 0, "Arcade, party", "Nov 14, 2018");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Chime Sharp", 227.74, 23, "Music, puzzle", "Feb 21, 2017");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Chivalry: Medieval Warfare", 69.77, 10, "Action", "Dec 1, 2015");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("ChromaGun", 144.44, 47, "First-Person shooter, puzzle", "Aug 22, 2017");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Chroma Squad", 137.12, 3, "Turn-based", "May 19, 2017");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Chronicles of Teddy: Harmony of Exidus", 224.00, 8, "Adventure", "Dec 14, 2016");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("The Church in the Darkness", 214.83, 54, "Action", "2018");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Cities: Skylines", 50.76, 9, "Simulation", "Aug 15, 2017");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Citizens of Earth", 88.13, 30, "RPG", "Oct 26, 2016");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("City Shrouded in Shadow", 134.32, 46, "Action", "Oct 19, 2017");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Claire: Extended Cut", 195.75, 1, "Adventure", "Aug 30, 2016");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Clannad", 214.34, 44, "Visual novel", "Jun 14, 2018");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Claybook", 169.04, 23, "Puzzle", "2018");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Clockwork Tales: Of Glass and Ink", 211.26, 33, "Hidden object", "Nov 29, 2016");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Clustertruck", 55.43, 39, "Platform", "Sep 27, 2016");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Code Vein", 199.46, 56, "Action", "2019");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Coffin Dodgers", 71.86, 41, "Racing", "May 3, 2016");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Collectems", 203.45, 25, "RPG", "TBA");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Comet Crash 2", 70.16, 49, "Real-time strategy", "Aug 10, 2017");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Commander Cherry's Puzzled Journey", 191.62, 36, "Platform", "Aug 11, 2015");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Conan Exiles", 25.96, 60, "Open world, survival", "May 8, 2018");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Concrete Genie", 199.55, 29, "Adventure", "2018");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Conga Master", 249.34, 11, "Action", "Jul 21, 2017");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Constructor HD", 166.21, 46, "Simulation", "Jul 25, 2017");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Contrast", 149.42, 11, "Platform, puzzle", "Feb 22, 2014");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Control", 189.23, 50, "Third-person shooter", "2019");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Cook, Serve, Delicious! 2", 239.73, 2, "Simulation", "TBA");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Cosmic Star Heroine", 49.76, 20, "RPG", "Apr 11, 2017");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Cosmochoria", 25.31, 13, "Adventure", "TBA");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Costume Quest 2", 37.63, 60, "Adventure, RPG", "Oct 31, 2014");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("The Count Lucanor", 197.60, 3, "Action-adventure", "2018");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("CounterSpy", 40.03, 15, "Side-scroller, stealth", "Aug 21, 2014");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Aug 3, 2017", 54.16, 15, "Jun 30, 2017", "[72]");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Crawl", 133.39, 42, "Roguelike, brawler", "Apr 11, 2017");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Crazy Strike Bowling EX", 103.22, 22, "Sport", "Jun 14, 2016");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("The Crew", 239.64, 55, "Racing", "Dec 4, 2014");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("The Crew 2", 104.01, 22, "Racing", "Jun 29, 2018");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Crossing Souls", 79.37, 55, "Action-adventure", "Feb 13, 2018");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Crows: Burning Edge", 40.66, 8, "Action-adventure", "Oct 27, 2016");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Cyberdimension Neptunia: 4 Goddesses Online", 83.70, 17, "Action RPG", "Feb 9, 2017");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Cyberpunk 2077", 133.68, 45, "Action RPG", "TBA");
